,text,label,span
cfc40188-30d1-41ff-b6ed-7b8d03f87462,"Und für mich ist die Tatsache nun mal gegeben, dass dieser Virus ja eingedämmt wird, weswegen es eben nicht zu den schrecklichen Zuständen kommt, wo Leute nicht mehr medizinisch versorgt werden können und auf der Straße stehend tot umkippen (diese Bilder zu Wuhan gibt es auf Youtube).",web1,"[59, 64]"
22612008-569c-4d1e-9be0-ee50bb72ccc0,"Irgendwann kommt dann mal der Rechner zur Reparatur und der Techniker stellt schnell fest, dass da eine Spionage-Software installiert ist, die nichts mit herkömmlichen Viren zu tun hat.",web1,"[168, 173]"
37934714-fa4c-4599-bd54-1db8919ef610,"Mit einem sofortigen Lockdown wollen Behörden innerhalb von zwei bis drei Tagen ermitteln, wie sich das Virus verbreitet sowie Infektionsketten lückenlos verfolgen.",web1,"[104, 109]"
6a2f6a6d-fc07-4dc7-89b8-b8c9fae361aa,Wann sind Viren gefährlich?,web1,"[10, 15]"
ca653e7f-e338-4eb1-a4b7-337ba7000627,Milliarden von ihnen wohnen in unserem Körper und im Laufe der Evolution haben Viren und Wirte sogar genetische Informationen voneinander übernommen.,web1,"[79, 84]"
0484c535-2fb9-4708-ba0b-c4b1dac0f309,Cookies richten auf Ihrem Rechner keinen Schaden an und enthalten keine Viren.,web1,"[72, 77]"
53a3f8fc-f650-4e5e-a401-128d376afa88,"Die Medizinerin Andrea Ablasser untersucht, wie sich Zellen gegen Angriffe von Viren und Bakterien zur Wehr setzen.",web1,"[79, 84]"
3a49c499-cf52-46d3-9510-aa8d76175931,"Hello everyone, we want to give you a quick update since the Corona Virus does affect us too.",web1,"[68, 73]"
9e3d921a-53a2-4df3-8f1f-4aaebe0669d0,"Das Virus verursacht bei Erstkontakt, meist im Kindesalter, Varizellen (Windpocken).",web1,"[4, 9]"
278719dc-46e0-41ac-aa11-74b9b2480501,"Cookies richten auf Ihrem Endgerät keinen Schaden an, enthalten keine Viren, Trojaner oder sonstige Schadsoftware.",web1,"[70, 75]"
229a6d67-10dd-46b0-a4d5-5814395da858,"Denn: um den Virus einzudämmen, muss man verhindern, dass er sich weiter ausbreiten kann.",web1,"[13, 18]"
c5c852c8-1bb8-4760-8ebe-38bc97ab51cc,Halten Sie die Software zum Aufspüren von Viren auf dem aktuellen Stand.,web1,"[42, 47]"
e46c1bce-10c1-4bb1-b0b5-d1fff333cb13,"Ob diese Entwicklung darauf beruht, dass die Bienen milbentolerant wurden, die Milben (zusammen mit den übertragenen Viren) weniger virulent wurden oder beides, muss noch geklärt werden“.",web1,"[117, 122]"
a9f6c50b-972e-41f7-a065-fcd51e6b21f5,"Naturheilkundler raten und vieles davon macht Sinn, um gegen alle Viren besser geschützt zu sein",web1,"[66, 71]"
da78f441-79d0-480e-8910-fa59aee90f42,Was kann das Virus alles im Körper auslösen und damit den Genesungsverlauf hinauszögern?,web1,"[13, 18]"
b3409771-f521-4e6a-888a-727a275a99ed,"Seit Jahresanfang berichtet Sc. rational und leidenschaftslos über COVID, über das Virus und die Pandemie.",web1,"[83, 88]"
61438eb6-64c5-404a-a30a-422d9c850db4,Denn: Das Virus greift weiter um sich.,web1,"[10, 15]"
56b276b8-ddc7-400f-86e0-f5b9a2c53dfa,Trump schloss weitere Reiseeinschränkungen wegen des Virus nicht aus.,web1,"[53, 58]"
aa4e5ea6-82dc-44ff-a172-5f66ffd1efdf,Diese werden vor allem in den vom Virus besonders betroffenen Großstädten des Landes verkauft.,web1,"[34, 39]"
75ceb2e1-3e6d-44c8-9ecc-63b27d101b53,"Joggerst: „Alle Maßnahmen haben einen langen Bremsweg, denn sie können sich nur auf zukünftige Infektionen auswirken, nicht aber auf Menschen, die das Virus bereits in sich tragen.“",web1,"[151, 156]"
c3912a4b-2c73-401d-9166-50c65828827d,"Sie ist sehr hautverträglich, intensiv pflegend und fördert die schnelle Heilung von Mikroverletzungen und schützt vor der Ausbreitung von Keimen und Viren.",web1,"[150, 155]"
ffe4a2f3-1cce-43ae-b171-6d09642aace3,"Die Eindämmung des Virus kann jedoch nur gelingen, wenn möglichst viele die Gesundheitsinformationen verstehen und für das eigene Handeln umsetzen können.",web1,"[19, 24]"
5c737672-f6c0-4c2a-9d75-5617508207f6,"Drosten bekräftigte, dass es keine wissenschaftlichen Daten für die Wirkung einfacher chirurgischer Masken und sogenannter FFP2-Schutzmasken gebe. FFP3-Masken hingegen schlössen ganz dicht am Gesicht ab und hätten belegbar einen Infektionsschutz für solche Arten von Viren.",web1,"[267, 272]"
e899769d-6452-48c7-ad6b-dc8f47c56096,Italien gilt als einer der am stärksten vom Virus betroffenen Staaten.,web1,"[44, 49]"
a5f9ffa2-0274-463a-9f7e-3d7124c03e9c,"Die Ergebnisse bestätigen, dass unser exklusiver Dampf Dry Microfine Steam DMS 99,9 % aller Viren, darunter auch das Coronavirus, abtötet.",web1,"[92, 97]"
0ddcfbb8-02e2-430c-85a7-083fd2a94b8c,Das Virus kann dabei im luftgetragenen Zustand mehrere Stunden überleben [3].,web1,"[4, 9]"
3b22d613-4aca-4c67-b0dd-c78ae8df42e0,"Das erstinstanzliche Gericht, so das Berufungsgericht, hätte deshalb nicht zu dem Ergebnis kommen können, dass die Person, die angeblich mit dem Virus infiziert war, tatsächlich dieses Virus hatte.",web1,"[145, 150]"
d868138f-77b3-4d66-bd94-87535aa6ff29,"Zudem filtern integrierte Luftreiniger Viren wie Covid-19, Bakterien, Feinstaub und Pollen aus der Luft und lindern Asthma- und Allergiesymptome.",web1,"[39, 44]"
5acfad94-50bb-4dbf-8e23-fc2894bec7b1,"Das Virus kommt aus der Natur (es lässt sich darüber streiten, ob es von der Fledermaus, vom Pangolin-Säugetier oder von der Bambusratte kommt; das spielt keine Rolle, sie alle sind Kreaturen der Natur).",web1,"[4, 9]"
08c78bd9-0e8e-44d1-8708-c17a88851626,"Immer wenn es um Viren, Pilze und Bakterien geht, ist Knoblauch das Futtermittel Nr. 1. Darüber hinaus stärkt der Knoblauch durch die Enzyme auch noch die Verdauung, hilft bei der Insektenabwehr und stärkt die Darmflora (immer in Kombination mit anderen geeigneten Kräutern).",web1,"[17, 22]"
10bc484d-f73f-4b55-9479-a7987256040f,So wird in dem am härtesten von der Pandemie getroffenen Land Europas dem Virus in vielfältiger Weise die Stirn geboten.,web1,"[74, 79]"
afe6d496-4d5b-4641-ba92-d1886da8d266,Offiziell heißt das neue Virus SARS-CoV-2 (Severe Acute Respiratory Syndrome Corona Virus 2).,web1,"[25, 30]"
0d05deab-3cdf-44df-ab87-02fa3294ca0b,"«Wir müssen aber auch verstehen, wo oder wie das Virus in die menschliche Population eingedrungen ist.",web1,"[49, 54]"
14949c8d-5d16-4788-ac3e-cb318c172390,"Das ist nun einmal so und wenn wir die Ausbreitung des Virus eindämmen wollen, bleibt uns nichts anderes übrig, als die Kontakte zu reduzieren, so weit es geht.",web1,"[55, 60]"
c8db361c-f375-4deb-a7cc-65032168ac80,"Dass das Virus unerforscht ist heißt, dass wir noch keine Medikamente oder Impfstoffe gegen das Virus haben.",web1,"[9, 14]"
a57e6d21-bfe0-4122-be73-8c78af4c1975,Übrigens hat man das mutierte Virus in Deutschland vorgeblich mit einem PCR-Test festgestellt.,web1,"[30, 35]"
84ea3f7a-f82f-4b62-bbc7-c0bb7b1114c6,"Übrigens ist es wahrscheinlich, dass das Corona-Virus erst durch die schwindende Biodiversität entstehen konnte, und das durch mangelden Klimaschutz in Zukunft immer häufiger neue Viren auftreten werden.",web1,"[48, 53]"
ecfb5ca3-750d-49f3-8dc0-b50193e5d544,"So heisst es auf der Webseite der Verbraucherschützer: ""Werbeaussagen wie ,Es gibt bestimmte Pflanzen, Getränke und Vitamine, die du zu dir nehmen kannst, um jeden viralen und bakteriellen Eindringling abzuwehren, einschliesslich des neuartigen Coronavirus', ,schützt vor Viren' oder auch nur ,wehrt Viren ab' suggerieren eine falsche Sicherheit und sind in Bezug auf das aktuelle Coronavirus wissenschaftlich nicht bewiesen.""",web1,"[272, 277]"
fd287fb1-15bd-40d1-beef-7bf518181022,"Die Forscher planen auch, die Zugabe anderer unterstützender Moleküle neben Leptin zu ihrem Virus zu testen.",web1,"[92, 97]"
4f0f7bdb-d5ce-4699-859a-dceb841defac,"Gerade sie sind in Kindergarten und Schule Freiwild für Keime, Bakterien und Viren.",web1,"[77, 82]"
72ea6dda-d558-4439-ba1b-d1869c1450fb,"Sterilisation UV-C (253,7nm) mit 99,9% Wirksamkeit gegen Viren, Bakterien und Pilzsporen, optional zuschaltbar",web1,"[57, 62]"
d1536a53-dd0c-4f04-8b61-5b87b35e914e,"Darunter versteht man ein Sicherungssystem, welches den Computer oder ein Rechnernetz vor potenziellen Gefahren, wie Hackern oder Viren, aus externen Quellen wie dem Internet, schützt.",web1,"[130, 135]"
5a693e18-a6c0-4bfc-bc9e-6983f3e75d10,"Selbst wenn man das Coronavirus als Begründung nehmen würde (was das AA nicht tut, das Virus wird nicht mal erwähnt), dann bleibt bei aller Panikmache immer noch festzuhalten, dass es sich dabei um ein hochansteckendes, aber nur in vergleichweise wenigen Fällen tödliches Virus handelt.",web1,"[87, 92]"
6acba604-1280-4c19-ace2-8f65af2381ba,Der Virus hat mich motiviert zu schreiben.,web1,"[4, 9]"
7adb96ad-5502-4691-8a62-7480657ddc2c,Kommerzialisierung onkolytischer Viren (FUSIX Biotech),web1,"[33, 38]"
4f41f6df-1c48-46bc-bd56-43b2565d1e40,"Damit sich Viren nicht weiterverbreiten, sollten diese nicht mehrmals verwendet – und nach dem Schnäuzen umgehend entsorgt werden.",web1,"[11, 16]"
f0b97652-33d6-4f14-be27-3a522bacc913,"Dazu gehören Viren, etliche Bakterien sowie parasitische Einzeller wie die Erreger von Malaria, Schlafkrankheit und Leishmaniasen.",web1,"[13, 18]"
f09cacc8-fce9-4875-9d4d-030c13af0e66,Eine letzte Wirkung des Honigs neben Bakterien und Viren richtet sich gegen Pilze.,web1,"[51, 56]"
a65b757b-a1f6-47e0-a063-1eff02cf0467,"Jetzt gehe es darum sicherzustellen, dass sich das Virus im Altersheim nicht weiter ausbreitet.",web1,"[51, 56]"
ea8af373-146d-4cb7-a302-5d5e9ee85b0a,Über 27.000 Menschen sind an Covid-19 bereits gestorben und aktuell sind etwa 380.000 mit dem Virus infiziert.,web1,"[94, 99]"
059e435f-48d8-43de-92af-ce91fd707290,"Das hängt davon, wie sich die Verbreitung des Virus weiterentwickelt.",web1,"[46, 51]"
7df3952a-ff3b-4446-82d9-0254c54b0716,"Aus Südkorea wird berichtet, dass die auch in den öffentlichen Verkehrsmitteln zur Verfügung stehenden Desinfektionsmittel zur Eindämmung der Verbreitung von Viren erheblich beitragen.",web1,"[158, 163]"
d39ac3f9-8a35-4011-8121-a6969f83fc3a,Virus particles in cultured lymphoblasts from Burkitt’s Lymphoma. Lancet 1:702-703.,web1,"[0, 5]"
7372ea5d-f864-4811-b7de-ec1304a3f8bc,"Starkes UV-C Lichtwellen vernichten Viren (u.a. Coronavirus) in der Luft hocheffizient, ohne Chemie sowie ohne Filter.",web1,"[36, 41]"
330c7c82-2e88-4222-bc1e-b03ad951020a,Vor der Inbetriebnahme der Software untersucht BullGuard Internet Security den Rechner auf Viren und andere Schadsoftware.,web1,"[91, 96]"
88fcbc69-1429-4320-a31b-65d219e22202,Hinzu kommen die zahlreichen Straßenkinder die auch ohne Virus schon zu wenig zum Essen haben.,web1,"[57, 62]"
44195362-7b35-47bd-985d-e478c1505181,"Schon gar nicht sind imaginäre Viren drin enthalten, sondern nur Zelltrümmer, die als Viren verkauft werden.",web1,"[31, 36]"
2e4bdcb8-ef6f-4044-8a01-4880d8f4655a,"Viruses can be transmitted through the eyes, and individual virus particles (which are hundreds of times smaller than bacteria) are readily transmitted in aerosols from sneezing and coughing and are so small that they can penetrate mask filters.",web1,"[0, 5]"
d2fcb029-9ea6-47e7-8bf5-1be6b3fe536d,"Die Reinigungsfunktion wird zusätzlich durch den Bio HEPA-Filter unterstützt, der bis zu 99 % der Staubpartikel und Bakterien mit einer Größe von 0,3 μm und bis zu 95 % der Partikel von 0,1 bis 0,3 μm, einschließlich Pilze und Viren, zurückhält.",web1,"[227, 232]"
bdd01ab4-79d8-409b-a052-fdb3abe7e482,"Cookies sind keine Software-Programme und enthalten keine Viren, Trojaner oder andere „Schädlinge“.",web1,"[58, 63]"
55e292d2-49e7-40d0-809d-7867d744b8e3,"Mehr als 200 Viren, die ständig mutieren, können diese Infektionen auslösen.",web1,"[13, 18]"
084ecc47-8f19-4c27-be9f-2ee94fa9426e,"Der derzeitige Stand der Forschung geht davon aus, dass das Virus kein erhöhtes Risiko für Fehlgeburten mit sich bringt.",web1,"[60, 65]"
760ac985-6254-492b-8ab6-ae1ef62eabb3,"Zahllose alternativmedizinische Schulen sehen in Viren nämlich keinesfalls Krankheitserreger, sondern DNA-Bausteine, die im Zusammenhang mit Reparatur-Prozessen im Körper auftreten.",web1,"[49, 54]"
1f9cb899-1ae5-46ec-ac53-190785fe4ca2,Ich sag ja: der Virus…,web1,"[16, 21]"
ab2a34ec-ba64-4707-acf4-f5dbe8ba5306,"Novartis hat im Schulterschluss mit Forschern und Verantwortlichen in Gesundheitsindustrie, Behörden und Politik weltweit und in Deutschland auf die Pandemie durch das Virus SARS-CoV-2 reagiert – und zahlreiche Maßnahmen und Aktionen lanciert.",web1,"[168, 173]"
6b4e9b32-1063-4f23-a666-869206027508,Die psychosozialen Folgen der Coronakrise und der getroffenen Maßnahmen zur Verlangsamung der Ausbreitung des Virus sind gravierend.,web1,"[110, 115]"
dd33854a-8d67-486e-81d7-93a10648a24c,"Halsentzündungen werden meist von Viren, manchmal aber auch von Bakterien ausgelöst.",web1,"[34, 39]"
51ad1f32-471e-4716-a4ec-985beb80585b,"Im Zentrum der meisten Verschwörungstheorien um das Coronavirus steht die Vorstellung, dass das Virus absichtlich entwickelt oder frei erfunden wurde, um Menschen zu töten, das Wirtschaftssystem umzuwerfen oder die Demokratie abzuschaffen.",web1,"[96, 101]"
507c64da-7e53-4ea5-8fa8-0daf0a82b205,"Ich denke auch daß,dieses Virus so eine Art Warnung an die Menschheit ist.",web1,"[26, 31]"
e4913016-6ca7-4bb2-b6c0-f879445e3777,"Neun Patienten befinden sich aufgrund einer Infektion mit dem Virus weiterhin in stationärer Behandlung, davon vier auf der Intensivstation.",web1,"[62, 67]"
a335be5e-64f5-407f-b542-19167d79e1df,Glücklicherweise verläuft der Virus bei der Mehrzahl der Erkrankten nur mit leichten bis mäßigen Symptomen.,web1,"[30, 35]"
285f37ec-dc90-41b8-bd0e-306867ab105a,"Die Länder haben schwer mit den Auswirkungen von COVID-19 zu kämpfen und es hat sich auf globaler Ebene ein Zusammenhalt formiert, um die Auswirkungen dieses tödlichen Virus zu minimieren, meint Stan Bharti, Co-Chairman von QuestCap.",web1,"[168, 173]"
18e91836-0d08-4e11-b8b5-062807516cf5,Cookies richten auf Ihrem Rechner keinen Schaden an und enthalten keine Viren.,web1,"[72, 77]"
e3f85dd4-9fd0-4e04-b161-46b313ed74fd,"Manche Viren haben eine doppelsträngige DNA als Genom, z. B. Herpes- oder Pockenviren.",web1,"[7, 12]"
390d1c08-7383-466c-af41-9a9f080db45b,"Töten wir 1 Virus durch Impfung, haben andere Viren im Cocktail mehr Raum, werden stärker.",web1,"[12, 17]"
f8dbb4a1-3ae0-4f39-8be3-f5685be2bef1,"Aus diesem Grunde sind die meisten Fehler, die zu einem Datenverlust von einem SSD Speicher führen auch im Bereich der logischen Fehler (wie z.B. Viren, Probleme mit dem Betriebssystem, korrupte Daten etc.) zu suchen.",web1,"[146, 151]"
59c69881-70f4-4202-9deb-745027c4a466,"Wenn Corona das tödlichste Virus überhaupt ist, warum werden dann nicht überall die Einkaufswagen, die Geschäfte-Türen, Türen und Handhalter in öffentlichen Verkehrsmitteln und ähnliches nicht ständig desinfiziert?",web1,"[27, 32]"
b561b0ea-3104-4253-ab70-e0c6137c9789,"Und gerade jetzt ritt diese Frau neben ihm, die ebenfalls von einem Virus sprach.",web1,"[68, 73]"
548d2053-953c-454d-8993-a84ac2675b01,"Beispielsweise indem er unter Rückgriff auf politologische und juristische Expertise notrechtliche Auswüchse thematisiert, mit der Soziologin der Frage nachgeht, wie das Virus Machtverhältnisse oder den Umgang mit Risiken verändert, mit dem Ethikprofessor über medizinische Entscheidungen diskutiert, mit der Psychologin über die Auswirkungen von Quarantäne auf Menschen in labilen Verhältnissen spricht – oder gerne auch mit der Kommunikationswissenschaftlerin die Routinen des Journalismus, die Medienlogik und die Macht der Medien reflektiert.",web1,"[170, 175]"
9a775f7d-787d-4e3e-96df-ffeac9fe332e,"Wir sind bereits dabei herauszufinden, gegen welche Strukturen im Virus sich eine protektive Immunität richtet und woran es liegt, wenn keine ausgebildet wird.",web1,"[66, 71]"
9c4c5b52-c424-4379-bac3-e78fb06b66bb,"Da das MKS hervorrufende Virus von der Magensäure zerstört wird, kann die Seuche nicht durch den Konsum von infiziertem Fleisch auf Menschen übertragen werden.",web1,"[25, 30]"
c878a158-4abc-48c4-9afc-c3b5d51a96bd,Durch die E-Mail eines vermeintlichen Kunden wurde ein Virus in die Systeme eines Sanitärinstallationsbetriebs eingeschleust.,web1,"[55, 60]"
849101a4-8bfc-4592-9c09-693b4ac358a1,"-------------------------------- UV-C FiltAir Tower Nordhorn, 29.01.2021 Die UV-C FiltAir Tower aus dem Hause AIRVENT sind Luftsterilisationseinheiten für Innenräume mit bis zu 15 | 30 | 45 | 75 m² und bieten eine einfache und effektive Lösung zur Beseitigung von Viren aus der Luft.",web1,"[264, 269]"
564d4458-490c-40a6-bbe6-4dcdfdf04edc,"Der Virus Herpes Zoster, oder auch Varizella Zoster, schläft nach den Windpocken so lange in den Nerven, bis er entweder durch Immunschwäche, Stress oder andere Krankheiten, wie zum Beispiel HIV, ausgelöst wird.",web1,"[4, 9]"
e91cc6dc-a8df-40dc-b006-22e4c193336f,"Cookies können nicht verwendet werden, um Programme zu starten oder Viren auf einen Computer zu übertragen.",web1,"[68, 73]"
db2e0585-b5bc-48c4-9393-266252340a45,"zunächst hoffe ich, dass Ihr/Sie alle vom Virus verschont und bei guter Gesundheit seid/sind.",web1,"[42, 47]"
ff0af09d-8318-4fd8-9708-06522426bad8,"Damit Viren sich vermehren können, benötigen sie in der Regel die Unterstützung der von ihnen befallenen Zellen.",web1,"[6, 11]"
2ababc2b-1491-4050-8d4a-65d0a8e62f0e,"Virenschutz Ihr Unternehmen braucht einen wirksamen Schutz gegen Viren, Malware und Trojaner",web1,"[0, 5]"
b4df0b98-4c2c-42f2-bd96-9ce1361110a6,Der ACE2-Rezeptor (Angiotensin-konvertierendes Enzym-2) für SARS-CoV-2 kommt insbesondere in den Atemwegen und anderen vom Virus betroffenen Organen vor.,web1,"[123, 128]"
922d1399-61e8-41e9-a0c3-869b8ed73083,"[...] (2, 11, 12)Da aber das Virus in den Gebieten, die für die Plasmagewinnung relevant sind – beispielsweise in den USA (1) und Europa (1, 13) – praktisch nicht vorkommt, und auch angesichts der Tatsache, dass die Viren im Blut infizierter Personen in eher geringen Konzentrationen und auch nur in ein einer kurzen Phase der Erkrankung vorkommen (14, 15) und es zudem bewährte und höchst effektive Verfahren zur Inaktivierung und Entfernung von Viren bei der Herstellung von Plasmaprodukten gibt, ist die PPTA der Ansicht, dass ein Ausschluss von Spenden zur Plasmafraktionierung nicht angebracht ist. [...]",web1,"[29, 34]"
1b8444ed-cdfa-4333-904a-6fabb449a55a,"Drosten behaupten, dass mit seinem Testverfahren, mit dem er nur Teilbereiche von nur 2 (zwei) Genen aus dem Genom von insgesamt 10 (zehn) Genen des Corona-Virus nachweist, ein ganzes, aktives und krankheiterzeugendes Virus nachgewiesen wird und nicht nur Bruchstücke eines Virus, nach einem angenommenen erfolgreichen Kampf des Immunsystems oder durch die Anwesenheit der zahlreichen „defekten“, „unvollständigen“ und „harmlosen“ Viren in unserer Erbsubstanz?",web1,"[156, 161]"
317debc6-87b5-4a0c-9d25-0cf44e00ef48,"In Absprache mit dem Cascadas sagen wir zunächst die Party am 25. März ab, da so eine Veranstaltung, bei der sich die Gäste ansingen und eng beieinander stehen, so einem Virus ziemlich entgegenkommen dürfte.",web1,"[170, 175]"
60ed746c-39f1-40e4-83c2-fab1c611ecd3,"[...] Wer eine Maske tragen ... maske gegen das virus,Maske gegen den Corona virus maske gegen das virus,Ideen-schutz-maske mit lustigen zeichnungen, die gegen das ... maske gegen das virus,uvex silv-Air Premium 5310 FFP3 Staubmaske mit Ventil - Mundschutz-Maske gegen Bakterien & Viren maske gegen das virus,Tausche Desinfektion Virus Maske Anti Krankheit Shirt maske gegen das virus,Corona-Virus | Page 2 maske gegen das virus,ACE ProTec FFP3-Atemschutz - Mundschutz-Maske gegen ... maske gegen das virus,Corona Virus Masken - Bringen die was? maske gegen das virus,30 Stücke 3 Mt 9132 N95 Partikelmaske Chirurgische Maske N95 ... maske gegen das virus,Ideen-schutz-maske mit lustigen zeichnungen, die gegen das ... [...]",web1,"[330, 335]"
3e8b3e78-782f-4bc4-b3d9-34cbaff0c947,"Wie kann es gesund sein, wenn ich ständig Angst haben muss, mich mit dem Virus zu infizieren und deswegen eine Mund-Nasen Bedeckung tragen soll?",web1,"[73, 78]"
d63a65bd-b10c-4931-b9c5-e2ed47fd0e05,Cookies können keine Programme ausführen oder Viren auf Ihren Computer übertragen.,web1,"[46, 51]"
d07577fd-d639-486a-a0b4-4927b0536338,"Hinzu kommt, dass Angst, genauso wie das aktuelle Virus selbst, hochansteckend ist.",web1,"[50, 55]"
4d71f224-bac6-4737-bd6a-2ad31df61235,"Bakterien, Pilze, Viren – unsere Haut ist Eintrittspforte für die verschiedensten Krankheitserreger.",web1,"[18, 23]"
e09ef326-49bd-4d40-9d05-d20142feb84b,"Die Übertragung der Grippeviren erfolgt überwiegend über Tröpfchen – kommen andere Menschen Ihnen nicht nahe, können diese Sie auch nicht anhusten oder -niesen und dabei Tröpfchen und das Virus übertragen.",web1,"[188, 193]"
c6104cd9-deae-4f24-bee2-7f999680865d,"Big Data und Datenklau, Trojaner und Viren dominieren die ... Continue Reading",web1,"[37, 42]"
e2a16458-d090-4d31-8c59-24ae8a0400d3,Von den Nasen- und Rachenschleimhäuten können sich die Viren weiter im Körper ausbreiten.,web1,"[55, 60]"
b6baba66-74c2-4c60-b1ec-0f571a098acc,Cookies richten auf Ihrem Rechner keinen Schaden an und enthalten keine Viren.,web1,"[72, 77]"
8131a530-d43a-4b13-9bcb-b4ad67a4ac75,"Das gründliche Absuchen des Körpers nach dem Aufenthalt in einem Zeckengebiet und das zeitnahe Entfernen festgesaugter Zecken reichen als FSME-Präventionsmaßnahmen nicht aus, da sich die Viren in den Speicheldrüsen der Zecke befinden und diese unmittelbar nach Beginn des Saugaktes in die Wunde abgegeben werden.",web1,"[187, 192]"
1030e6ad-037c-45dd-af2a-37fddc16123d,"Wir werden dazu beitragen, dass die Ressourcen zur Bewältigung einer möglichen Rückkehr des Virus künftig zur Normalität werden.“",web1,"[92, 97]"
2d2557e8-bd9f-4d8e-b777-c23029ddcae0,Bezüglich der Existenz des Virus gibt es verschiedene Ansätze zu Corona.,web1,"[27, 32]"
65224769-41fc-4f60-8c77-838cf2eae2a2,Cookies können keine Programme ausführen oder Viren auf Ihren Computer übertragen.,web1,"[46, 51]"
a8377907-c5f6-4b55-a70e-f0d3ff782f36,"Seit dem Ausbruch des Covid-19 Virus und den damit verbundenen Maßnahmen, hat sich unsere Bewegungsfreiheit sehr verändert.",web1,"[31, 36]"
5d44f933-9018-4a7b-9669-849600732b0d,"In der Quarantäne von IKARUS anti.virus können Sie anschließend erkennen, welche Datei betroffen ist und was Sie laut unserer Empfehlung damit machen sollten (die entsprechenden Funktionen können ebenfalls direkt in der Quarantäne ausgeführt werden).",web1,"[34, 39]"
3eeaeb05-3822-449c-80a6-b93355792fff,Cookies richten auf Ihrem Rechner keinen Schaden an und enthalten keine Viren.,web1,"[72, 77]"
f95257bb-b0ee-4c76-963b-99c938ffb848,Auch die Regierung von Frankreich kämpft verbissen mit beim Krieg gegen Gespenster und Viren und gönnt sich ab Samstag einen Gesundheitsnotstand.,web1,"[87, 92]"
4b0c3648-58d0-4c42-b809-379513f10727,"Keine Ahnung, vielleicht am verlorenen Zauber, am ewigen Singledasein oder an diesem kleinen fiesen Virus, der uns das ganze Jahr über soooo geärgert hat.",web1,"[100, 105]"
cfee2a2d-3f4d-4fcd-aa56-30e140251303,"Den Virus muss man sehr ernst nehmen, aber ich vergleiche auch die statistischen Zahlen.",web1,"[4, 9]"
7c154ee0-05be-41c1-addd-a282e23c065a,"In Ermangelung zugelassener Impfstoffe stützt sich die Reaktion auf die COVID-19-Epidemie auf eine Reihe von nicht-pharmazeutischen Interventionen (NPI), die die Ausbreitung des Virus verhindern und eindämmen.",web1,"[178, 183]"
69dd1c77-7969-40cf-870c-314d92307c51,Cookies können keine Programme ausführen oder Viren auf Ihren Computer übertragen.,web1,"[46, 51]"
0c3c0469-1ad8-4f0c-9337-9c0564c46573,"Wie naiv ist es eigentlich zu glauben, ein Virus würden die Welt gerechter machen?",web1,"[43, 48]"
54dab1b3-30c1-450f-8dfa-6e92f7134954,"Auf diese Weise verhindern wir, dass dem Virus freie Hand gelassen wird.“",web1,"[41, 46]"
bfaae401-bbd5-439c-96ea-09cfdccb65bd,das macht mich trauriger als zreihunderttrölfte Bericht über das Virus.,web1,"[65, 70]"
dda17445-5e20-40af-8e23-6cfc2373eadd,"Selbstverständlich kam das Virus gar nicht aus China, sondern den USA/Italien/Frankreich – also aus dem Ausland (böse Ausländer und andere",web1,"[27, 32]"
e6c2d2a6-689d-4b28-89a4-2efe09d6bf0c,"Sobald Sie InstaShow™ mit einem Laptop verbinden, greifen auch auf dem Quell-PC sämtliche Sicherheitsvorkehrungen automatisch! InstaShow™ arbeitet zu 100% hardwarebasiert, sodass keine Software, Treiber oder Firmware-Updates mehr notwendig sind. InstaShow™ eliminiert auf diese Weise viele potenzielle Sicherheitslücken oder Backdoors, die häufig von Viren und Malware genutzt werden.",web1,"[351, 356]"
c0e04f43-7a79-406e-872a-f600b8643a27,Cookies richten auf Ihrem Rechner keinen Schaden an und enthalten keine Viren.,web1,"[72, 77]"
1ed77cde-1424-45d3-a017-3cd05c7866aa,Noch immer wird das Virus in den deutschen Medien als relativ harmloses Grippevirus dargestellt.,web1,"[20, 25]"
62e55906-8cdc-4ee8-83e0-4a04a615975b,UV-Licht wurde als wirksame Lösung gegen eine Vielzahl von Viren getestet.,web1,"[59, 64]"
f04ac89d-5ed3-4995-bbb4-04d1ad107a88,"„Riskieren wir nicht die erreichte Eindämmung des Virus, riskieren wir nicht aufs Gefährlichste unsere Gesundheit und letztlich unsere Freiheiten, halten wir uns alle an Abstands- und Hygieneregeln und tragen Mund-Nasen-Bedeckung.“",web1,"[50, 55]"
ef998b83-72c3-448e-aa19-24a013b0c4a9,"Zwei Drittel (65 %) sind der Ansicht, dass digitale Technologien dabei helfen können, die Ausbreitung des Virus zu verlangsamen, etwa durch Homeoffice.",web1,"[106, 111]"
91f64a17-7366-44ca-90e0-862fa9c64c5b,Schau dir doch ruhig die Videos zum Virus mit deinen Eltern an.,web1,"[36, 41]"
5581a9a4-4250-447f-b126-967a58d09bb9,"Generell gibt es drei Hypothesen, die den Ursprung der Viren erklären sollen (Abb. 9):",web1,"[55, 60]"
d9b4a4f7-a6e1-4915-b2eb-ec53d80a0fcd,"Das Virus ist in seltenen Fällen lebensgefährlich, bisher vor allem bei älteren Menschen mit Vorerkrankungen.",web1,"[4, 9]"
3526c953-6b20-4fcf-bb86-ae20789b6bb3,"Ein winziges Virus hat Besitz ergriffen von unserem Leben und unserem Denken, hat Pläne durchkreuzt und Träume zerstört.",web1,"[13, 18]"
