,text,label,span
44f9fffe-573e-4a71-bc42-46668e2b5943,"Denn nicht nur die Menschen sind ab jetzt der Vergänglichkeit unterworfen, sondern auch die Tiere.",web1,"[92, 96]"
c266ecbe-c908-46fd-be15-107368a57010,Die Erde war verdorben von den Wegen der Sünde und Gott will die Menschen und die Tiere auslöschen.,web1,"[82, 86]"
2482f2b0-dcc6-44d5-bb92-28321ec5d9f7,Aber er gibt Noah den Auftrag zur Bau der Arche und damit zur Rettung der Menschen und der Tiere.,web1,"[91, 95]"
462f833c-170d-4566-92b4-3b1c58c2cedf,"Die Schöpfung, die ganze Schöpfung, nicht nur Mensch, sondern auch die Tiere und Pflanzen, alle sind der Vergänglichkeit unterworfen.",web1,"[71, 75]"
0393e445-eca8-4a19-8793-f9ec0cb185ba,"Und das alle Tiere, Raubtier wie Beutetier, sogar Kind und Schlange beieinander sind.",web1,"[13, 17]"
e757a69a-a21d-48b4-b165-1778ddb6722e,"In diesem kommenden Reich gibt es keine Feindschaft mehr unter den Tieren und auch nicht zwischen Mensch und Tier, ein vollkommenes Friedensreich.",web1,"[67, 71]"
dcb5e838-0ab4-45b1-a0bb-f8a9f6a9bb07,"In diesem kommenden Reich gibt es keine Feindschaft mehr unter den Tieren und auch nicht zwischen Mensch und Tier, ein vollkommenes Friedensreich.",web1,"[67, 71]"
722f97ef-f629-4f95-8817-99e8284221ab,"Gott schuf die Erde, die Pflanzen, Tiere und auch uns Menschen.",web1,"[35, 39]"
c545fb39-bf4e-4cdb-b857-ac931e2a0b4f,Die antiemetische Wirkung von Cannabinoiden wurde bei einigen Tieren nachgewiesen:,web1,"[62, 66]"
a7519fc8-0a34-46d8-93c0-4fe54cac02ac,"Das heisst aber auch, dass wir in der Heimat der Tiere sind und Regeln, um Unfälle zu vermeiden, befolgt werden müssen.",web1,"[49, 53]"
f7a7eb11-3cae-465c-82c4-919dea797b1a,"In all den Jahren hatten wir die tollsten Erlebnisse – Gnus nach der Mara Fluss Durchquerung am Camp vorbei, Elefanten nahebei, Grosse Kudus, Löwen, Ginsterkatzen, Vögel und andere Tiere ums Camp.",web1,"[181, 185]"
b4247538-51f8-44be-8c36-fb10e4439f1d,"Diese Campingplätze sind jedem Touristen zugänglich, aber auch freilebenden Tieren.",web1,"[76, 80]"
e1c36d40-cf03-4997-b51d-15a63430b50a,Sie suchen eine besondere Hofstelle mit ausreichend Platz für Mensch und Tier?,web1,"[73, 77]"
392a3bf0-493e-4428-b85e-4475669ad549,"Ravensburger verlost 3x1 Buchpakete mit je einem: tiptoi® WLAN-Stift, tiptoi® Die große Wimmelreise der Tiere, Mein erster Atlas, Wieso? Weshalb? Warum? –",web1,"[104, 108]"
7ea47cf4-d300-4bc4-b03c-82b8ebb717f7,"Heute geht es in erster Linie darum, Freude mit und an den Tieren zu haben, nach festgelegten Richtlinien möglichst schöne Tiere zu züchten und im Wettstreit mit anderen Züchtern das Ideal zu erreichen.",web1,"[59, 63]"
745016d1-8389-425d-9c23-0ff6660d2628,"Heute geht es in erster Linie darum, Freude mit und an den Tieren zu haben, nach festgelegten Richtlinien möglichst schöne Tiere zu züchten und im Wettstreit mit anderen Züchtern das Ideal zu erreichen.",web1,"[59, 63]"
1a6672f5-c492-438b-9759-b626d441d6dd,"Viel Geduld und Ausdauer, aber auch ein grosses Vertrauensverhältnis zwischen Tier und Mensch ist beim Training von Kaninchen für den Kanin-Hop gefragt.",web1,"[78, 82]"
f3888cbc-c5e6-4b87-ba85-9c85de8509c3,Die Züchter in unserem Verein haben Tiere der folgenden Rassen:,web1,"[36, 40]"
84ebf575-9d3f-4785-b16f-d642a1ea0f5a,Was die Jäger mit den Tieren vorhaben: Erschießen & verspeisen.,web1,"[22, 26]"
7e9e6b76-8781-447b-998c-5c25aa980536,Was die Grünen mit den Tieren vorhaben: Streicheltierzoo eröffnen.,web1,"[23, 27]"
5e1e6f38-95fc-4a79-a991-d1c68cb5d4d0,"Ein Tier weiß es nicht und ist verängstigt, bis du ihm gestattest, dich zu sehen.",web1,"[4, 8]"
a33d83c3-febf-4f93-8b76-b29ee92eba87,"Wie schön für die Tiere, die sich zu der Zeit zusammenkauerten und sich vermutlich dachten:",web1,"[18, 22]"
c8ba4558-2097-48a9-ad76-0c01a364850d,"Für jeden Fahrer/in von mit Tieren gezogenen Kutschen, egal ob Freizeit oder Sport.",web1,"[28, 32]"
73876d1f-5403-4201-b2ed-4aace5e2ab12,"Im Busverkehr können Sie ein Tier sowie ein Fahrrad kostenlos mitnehmen, wenn ausreichend Platz vorhanden ist.",web1,"[29, 33]"
5847b87f-842b-4f72-a79c-9972b5b5ede3,Mit deiner Entscheidung für einen Maulkorb hältst du Schaden von Mensch und Tier…,web1,"[76, 80]"
71532cc7-d41d-4023-8359-c71261d441f6,Eine Sammlung schöner Zitate und Weisheiten des Lebens Cicero Zitate Was für ein häßliches Tier ist der Affe und wie sehr ähnelt er uns.,web1,"[91, 95]"
074d23ce-fe93-4cca-8fe6-95a14bf9dbdf,"Personalpronomen (personal pronouns) werden als Stellvertreter von Nomen benutzt, denn sie können für Personen, Tiere und Dinge verwendet werden.In diesem Text kannst du lernen, wie die personal pronouns im Englischen lauten und welche Form sie als Subjekt oder Objekt haben.",web1,"[112, 116]"
244979b8-39df-4f38-8b89-ea5a47da1a94,"Die Personalpronomen (persönliche Fürwörter) Genau wie im Deutschen gibt es auch in der englischen Sprache Wörter, die für Personen, Tiere oder Gegenstände stehen.",web1,"[133, 137]"
cf20052a-ddfd-4d2c-b46a-511f79ac19da,"Ausrüstung, Tiere, Abenteuer, Bild, ...",web1,"[12, 16]"
c4b0b715-1b25-4396-85f4-abfb63108e82,So halten wir auf unserem Obsthof auch Tiere und produzieren eigene Fleisch- und Wurstspezialitäten.,web1,"[39, 43]"
48170ac3-720c-4027-94f7-0c8a6635afaa,"Lernjahr (Easy Readers (DaF)) Erich Kästner 4,3 von 5 Sternen 53 Taschenbuch 8,40 € Die Konferenz der Tiere Erich Kästner 4,6 von 5 … Wanderung auf kleinen Pfaden durch das Burgholz Wanderung durch das Gelpe- und Saalbachtal Rundwanderweg Honnefer Graben Outdoor Geschenke – nicht nur für Weihnachten Wanderung Bärbroich Kuba – Visum Auf dem A Je... ISBN: 978-3-86632-155-7 Typ:",web1,"[102, 106]"
15a73121-89c2-4cd9-aef7-21090e21d463,Leider wird man dem Tier kaum helfen können.,web1,"[20, 24]"
be22f6ef-cda9-4002-afee-1dd0a251b550,"Wenn man kein Geld für einen Tierarzt hat, hat man entweder kein Tier oder eine (günstige) Versicherung für Tiere. B.",web1,"[29, 33]"
38829523-9970-4ca7-a7d4-74abaeb73dea,Kein Tier sollte Schmerzen haben oder nicht gut gehalten werden.,web1,"[5, 9]"
f2856d34-0cee-4f6c-8e92-9bd0c0d62587,"Mückenprobleme gibt es keine und das mit den Wespen, sind ja auch Tiere ist auch nicht schlimmer als anderswo.",web1,"[66, 70]"
a44cd3bd-37de-4258-96a2-cded8e1ebf8e,"Knackiges, junges Gemüse, herrlich zartes Fleisch von glücklichen bayrischen Tieren & quicklebendige Fische fangfrisch aus der eigenen Fischerei.",web1,"[77, 81]"
f9742486-3964-4b5c-acb1-c28fb4511b39,"Gute und weniger gute Wege, Hüttenwege . Ob im Flachland, an der Küste oder im Gebirge – Wanderungen mit Hund sind für Mensch und Tier ein tolles Erlebnis und eine echte Bereicherung.",web1,"[130, 134]"
5826c9f7-6dea-4a00-91d1-302cebfc2306,"Neben den Kühen, Katzen, Pferden und Hunden auf dem Hof kann man hier im Serengetipark auch Elefanten, Löwen und andere wilde Tiere erleben.",web1,"[126, 130]"
85ef1302-1f66-43cc-9517-8d11f2b5df84,"Und Eure Kinder sind auf dem autofreien Gelände mit Tieren, Spielplätzen und Handwerkskursen ohnehin im Urlaubshimmel.",web1,"[52, 56]"
c96fce54-e84a-4b73-8940-ac63da398dee,"Herrenchiemsee, Sommerrodelbahn Camping und Urlaub auf dem Bauernhof vereint das Bauernhoferlebnis mit vielen Tieren zum streicheln und füttern und leckerem Bauernhoffrühstück mit der Freude am Campingurlaub. 7, sonstige Museen 07.08.2020 - Urlaub mit frischer Landluft, Individualität und Erholung auf einem Bauernhof im Chiemsee-Alpenland Abenteuer, Erholung, Entschleunigung, Erinnerung, Echtheit: das alles suchen Urlauber auf dem Bauernhof.",web1,"[110, 114]"
4e979016-7412-4db5-a6fc-c68fac2a8038,"Wenn Sie Tiere, Land und Leute hautnah kennenlernen möchten, mieten Sie für Ihren Urlaub auf dem Bauernhof in Container.",web1,"[9, 13]"
279ea4db-3db1-4ceb-9950-85d3d6dfc4d0,"• Und die Kinder lieben die Tiere auf dem Hof zum Streicheln und Füttern, wie Ziegen, Kaninchen oder Katzen.",web1,"[28, 32]"
1ab24c09-bddd-4f70-9d4a-02fe7ac65b6f,"Die Tiere, der große Kinderspielplatz, der Kinder-Fuhrpark oder das Spielzimmer sind nur einige der tollen Angebote für Kinder!.",web1,"[4, 8]"
8c344e9b-bcf5-49f8-989a-5a0cdf8f027c,Camping und Urlaub auf dem Bauernhof vereint das Bauernhoferlebnis mit vielen Tieren zum streicheln und füttern und leckerem Bauernhoffrühstück mit der Freude am Campingurlaub.,web1,"[78, 82]"
3f0e8256-69c9-43d9-9822-9b151c3f8ecd,"Verbringen Sie Ihre Freizeit bei den Tieren und in der Natur - Sie werden staunen, wie viel Kraft Sie davon mit nach Hause nehmen werden.",web1,"[37, 41]"
d95a1ef4-ad1a-44ea-9006-fc11efc5b92c,Auf dem Bauernhof Tiere und Natur erleben.,web1,"[18, 22]"
b0b6f5e6-b1be-484d-a5fa-0245505908c2,"Urlaub auf dem Bauernhof im Chiemgau - Familienurlaub mit vielen Tieren Wer selbst auf einem Bauernhof groß geworden ist oder einen Bauernhof persönlich kennt, darf sich sehr glücklich schätzen.",web1,"[65, 69]"
d614dd1b-2507-4b26-8a06-bb57d24d380f,Veröffentlicht am 18. ABC der Tiere.,web1,"[30, 34]"
91ed397b-493a-48cf-8fe3-032c109782c4,"Kleine Eheim MP Aquarien Sets sind schon ab 100 Liter Nutzinhalt zu haben, da halten sich auch die weiteren Ausgaben für Untergrund, Deko, Pflanzen und Tiere erstmal in Grenzen.",web1,"[152, 156]"
b0caa59b-7ab8-4cb4-9610-05518353645d,"Ein wenig gewöhnungsbedürftig waren für mich lediglich die Passagen, in denen die Gedanken des Hundes widergegeben werden – was als eine Art Dialog zwischen Tier und Mensch dargestellt wird.",web1,"[157, 161]"
dbae8726-1ef4-45e8-ae9d-78d8b4ccec7d,"Für die Bauern wurden heute gespendete Wohnwagen und kleine Containerhäuschen gebracht, sie müssen auf ihren Höfen bleiben um die Tiere versorgen zu können.",web1,"[130, 134]"
0eacc341-978b-416f-942c-60391e3c7fa1,"Das kann sich bis zum akuten Nierenversagen steigern, wobei die Tiere sehr viel trinken und sehr viel Harn absetzen.",web1,"[64, 68]"
14bf2878-79fd-4fa8-a2a1-3c60e704831f,"Augendusche Falls deine Katze mal etwas ins Auge bekommen hat (z.B. Schmutz oder Grannen), eignet sich einfache Kochsalzlösung (0,9 % NaCl für Tiere) am besten zum Ausspülen.",web1,"[143, 147]"
4b38adf1-e132-4902-bc3d-b3c10e53d81d,"Im Notfall kannst du erstmal Kochsalzlösung (0,9% NaCl für Tiere) verwenden.",web1,"[59, 63]"
0b22f565-acac-4019-afe1-e90dd2636f58,Wie untersuche ich mein Tier zu Hause?,web1,"[24, 28]"
47bbcb59-44af-4c29-ba45-9eb8fbf62f2c,"Leider ist es auch weiterhin nicht möglich, dass Sie Ihr Tier zur Behandlung begleiten.",web1,"[57, 61]"
fde51e95-6f1a-445d-944d-f54a24319775,"Bitte melden Sie sich kurz an, wenn Sie da sind (ohne Tier).",web1,"[54, 58]"
69060f72-689e-4ed7-8dec-68a7a5597ef7,"Dann warten Sie bitte draußen/im Auto, bis wir Ihr Tier abholen.",web1,"[51, 55]"
40d2b237-7123-4db5-9add-7cd6b8a2c8cf,"Nach der Behandlung bringen wir Ihr Tier wieder zu Ihnen und besprechen, was wir gemacht haben und wie es nun für Sie und Ihr Tier weitergeht.",web1,"[36, 40]"
d0aa80ac-95c0-40e4-a29f-4d275129a90d,"Nach der Behandlung bringen wir Ihr Tier wieder zu Ihnen und besprechen, was wir gemacht haben und wie es nun für Sie und Ihr Tier weitergeht.",web1,"[36, 40]"
0cd55c99-97d7-49c9-aa32-4da9fe802463,CBD ist auch für Tiere geeignet,web1,"[17, 21]"
2291b7b6-9c71-4664-95a0-bbb9b785fac1,"Außerdem habe ich eine “Wildtierkamera*” gekauft, mit der ich beobachten kann, welche Tiere uns nachts (oder auch tagsüber) im Garten besuchen.",web1,"[86, 90]"
3865974f-d1c6-4df6-9e09-ecb438935946,"Außerdem gibt das Buch Einblicke in die Bedeutung der Himmelsrichtungen sowie die Botschaften von Bäumen, Pflanzen und Tieren.",web1,"[119, 123]"
233a032d-7af4-4e83-94ba-e1a0dc77ea7e,"Einerseits gehören sie zu den seit Jahrtausenden verwendeten Nahrungsmitteln, anderseits sind sie mit Menschen und Tieren näher verwandt als mit den Pflanzen.",web1,"[115, 119]"
718503ce-5e8d-4349-83fc-e73dcda39906,"Wie möchte ich mich ernähren, will ich wirklich weiterhin Tiere “fressen”?",web1,"[58, 62]"
f991c3a0-83b7-4383-90b5-e855ae5ac61a,"Indigene Kinder lernten früh, wie man Nahrung finde und gefährliche Tiere, etwa Schlangen oder Raubkatzen, meide.",web1,"[68, 72]"
98d560f8-88c3-488b-a743-5eac88a0d4a1,"Organismen, Pflanzen, Tiere, Menschen gehören dazu.",web1,"[22, 26]"
11e5bbc1-b90c-4e11-93a3-e3b2403d79de,Natur - Ich bin sehr gerne in der Natur und liebe Tiere.,web1,"[50, 54]"
298daaab-e359-4de4-b40d-dc2be7b0cef2,"Am liebsten würde ich in verschiedene Länder reisen, um dort Tiere zu retten und die verschiedenen Kulturen kennenlernen.",web1,"[61, 65]"
e6f18ccd-14db-4c5f-81bc-7558d60294a3,"– Feuerwerk nur im Freien mit ausreichendem Abstand zu Menschen, Tieren und Gebäuden abbrennen.",web1,"[65, 69]"
b23782a3-15f8-475c-9c99-083b1e53684f,"Das Lied heißt „Hoch am Himmel“ – welche Tiere das Kätzchen sein möchte, sagt es vor jeder Strophe für an.",web1,"[41, 45]"
bed2184e-381c-4dd7-b036-03eba0150f2c,Fotografie Sandra Sielaff Fotoshootings für Mensch & Tier,web1,"[53, 57]"
3208de10-7d4f-41ed-9cd9-3514a4f790aa,Möchten Sie ein Tier adoptieren?,web1,"[16, 20]"
f61e7e75-16c4-481d-8a8e-04d2e1c7429a,"Immer wieder wird davor gewarnt, Tiere oder Kinder auf keinen Fall – auch nicht für kurze Zeit - im parkenden Auto warten zu lassen.",web1,"[33, 37]"
885335fd-b771-4348-acbf-9c025295c769,"Erstellen Sie … Warum der Mensch und viele Tiere schlafen müssen, ist ungeklärt.",web1,"[43, 47]"
08694603-0e32-421b-a01a-7eb18d05b4a3,"Ob Kleinvieh, Federvieh oder Großvieh - Nutztiere aller Arten und Gattungen werden hier in Heilbronn (Land) direkt vom â¦ Sie sind diejenigen, die die Tiere mit Liebe und viel Einsatz großziehen und mit dem Futter versorgen, das sie brauchen um gesund wachsen zu können.",web1,"[151, 155]"
f4e71069-6bb5-4ccf-b22a-bde596a4b2c2,"Wo euch früher leere Flächen, einsame Einöde und karge Berge begegnet sind, füllt dieser Mod ganz Himmelsrand mit zahllosen Kreaturen und Tieren, die dem Spiel eine enorme Vielfalt und geballtes Leben einhauchen.",web1,"[138, 142]"
f3dda5eb-f14b-4de2-aca1-42e2c8ccecd5,"Vigna sul Mar Family Camping Village gehört zu den wenigen Campingplätzen an der Riviera Adriatica, auf dem Tiere, vor allem Hunde, zugelassen sind.",web1,"[108, 112]"
871b4bcd-d673-4c43-9569-1f4c7f6dabaf,Amazonen Ethno Kunst Ideen Tiere Fantasy Kunst Mittelalter Kriegerinnen Inspirierende Bilder Weibliche Kriegerin Formidable Nomadic Eurasian Woman Warriors- 600 AD- 1300AD.,web1,"[27, 31]"
5560cbda-3dd0-46ad-a58a-adc493aac912,"[...] 2 x 55 Blatt, Bullets Playing Cards Rommé Set in Kunstleder-Etui, inklusive Plastik Spielkarten, Spielregeln mit 15 Rommee-Varianten, Kurzregeln, Stift und Block, TS Spielkarten Öko Rommee Karten, Canasta, Bridge, Französisches Bild, Skat Poker Mau-Mau Kartenspiel, Original Romme Karten (1x, Karten in Faltschachtel), Öko Poker Kartenspiel, nachhaltig + ökologisch, Pokerkarten aus Spielkarten Karton für die Umwelt (1x, Karten in Faltschachtel), Nürnberger Spielkarten - Rommé - Bridge - Canasta, 1 Set Mini Rummy Spiel-Set-Kunststoff Rummy Fliesen Spiel Mit 4 Two Tier Exclusive Folding Spielen Tabletts Tragbare Reise | Spiele Familie Interaktive Spiele, ASS Altenburger 22571007 - Loriot Romme, Canasta - Bridge, Kartenspiel, Kartenspiele, Romme, Tudor Rose von Piatnik, ASS Altenburger 22570302 - Kartenspiel Set - Rommé/ Skat, Unbekannt 24 x 55 Karten Senioren Rommé mit großen Zahlen, Kartenspiel, Spielkarten, Romme Canasta Bridge Dark Dudes Kartenspiel 2x55 Karten, Piatnik 2561.0 Warsaw City-2x55 Spielkarten, Exklusiver Aktionspreis Nur Bei Idealo: [...]",web1,"[573, 577]"
21ea81b8-03b4-4b5e-8f49-c0011bb0c430,"Kommt das Tier aus artgerechter Haltung, wird der Festtagsbraten zum Genuss.",web1,"[10, 14]"
f666833c-f40a-4903-9a15-5e70ea8a17c4,Gemeinsam mit dem Priester ging es dann für die Kinder auf … Kinder beobachten gerne Tiere und deswegen gehört der Besuch von Zoos zu den beliebtesten Aktivitäten für Familien.,web1,"[85, 89]"
ce3a1909-675d-466e-8d95-63e3fa446a6a,Kinder beobachten gerne Tiere und deswegen gehört der Besuch von Zoos zu den beliebtesten Aktivitäten für Familien.,web1,"[24, 28]"
f1aae5eb-b95f-4e44-9a7f-892dd24610cb,In Müritz können Sie einige Tiere in einer natürlichen Umgebung beobachten.,web1,"[28, 32]"
b05e6d90-8967-42b1-8d74-98215974d607,Hier können Sie die Tiere bei ihrem Leben in einer naturnahen Umgebung sehen.,web1,"[20, 24]"
911720f3-6ee3-48ab-8cbe-98d72039a7b6,In Müritz können Sie einige Tiere in einer natürlichen Umgebung beobachten.,web1,"[28, 32]"
79557ea8-0762-4847-879e-005755d53ac8,In dem 40 Hektar großen Naturparadies leben mehr als 19.000 Tiere aus über 750 Arten nach Kontinenten geordnet.,web1,"[60, 64]"
b45adf54-253c-4d3c-b170-9f511cdffd4f,Im Tierpark Neustrelitz tummeln sich eine bunte Vielzahl von Tieren.,web1,"[3, 7]"
947191af-9dee-4206-ab9e-22086a8ba528,"Wir sagen Danke, für all die tollen Momente, die wir in den vergangenen 2 Jahren mit euch teilen durften. a Wir lieben das Leben mit unseren Tieren und können mittlerweile auf einen Bestand von ca.",web1,"[141, 145]"
e13ade51-be50-4d30-9966-ecc56e212f80,"Damit lassen sich verdeckt Tiere beobachten, ohne sich vom Menschen gestÃ¶rt zu fÃ¼hlen. 2,7ha wassersportbezogenenes Gewerbe angesiedelt werden. Verlauf [Bearbeiten | Quelltext bearbeiten]",web1,"[27, 31]"
e8a23fb1-0c33-4719-9ff2-6f4740d10eee,"Wichtig ist auch bei einem nordischen Hundenamen, dass man ihn einfach rufen kann und er für das Tier selbst sehr einprägsam ist.",web1,"[97, 101]"
be1c8bb7-a38d-4336-90a4-4dfe20b3fb0e,Hier fühlen sich nicht nur die Tiere wohl.,web1,"[31, 35]"
992721d0-a59d-43ab-8eed-384ad9d51cc6,Maße: In der Umgebung von Schlieren 20-30 Km. Geeignet für Tier bzw.... 240 m² Möchte ich selbst auch nur zum reinen abstellen benutzen nicht zum schrauben!,web1,"[59, 63]"
e74831f8-8e24-490d-933f-e0968a748f35,Das intelligente Tier stand kurz vor der Geburt.,web1,"[17, 21]"
b66f7f1c-5262-4f7f-9b8c-3562e1fbe4e4,"Erst dann sind die Gedanken frei für das Mitgefühl für andere Menschen, Tiere und Pflanzen. ...",web1,"[72, 76]"
015b0354-698e-4d59-bf6b-4532a28fca66,"Ob Pferdemist oder Mist von Huhn, Schaf oder Rind - viele Ausscheidungen von Tieren eignen sich hervorragend als organischer Dünger.",web1,"[77, 81]"
7fdf33e9-1a44-404f-9c12-4070e2f375b2,"Phänomene in ihrem Alltagsgeschehen, An der Weiterentwicklung des Kerncurriculums für das Unterrichtsfach Sachunterricht in den Schuljahrgängen 1 - 4 waren die nachstehend genannten Personen beteiligt: Barbara Beneke, Meppen Lukas Breul, Bohmte ... Mensch, Pflanzen und Tiere sowie Unbelebte Natur.",web1,"[270, 274]"
684074f8-a8f4-4671-9e4b-7953b93ff56f,An der Weiterentwicklung des Kerncurriculums für das Unterrichtsfach Sachunterricht in den Schuljahrgängen 1 - 4 waren die nachstehend genannten Personen beteiligt: ... 3.2 Erwartete Kompetenzen in der Perspektive Natur 20 3.3 ... Pflanzen und Tiere sowie Unbelebte Natur.,web1,"[244, 248]"
7551913d-4a04-40ac-92fb-2fd30d129994,An der Weiterentwicklung des Kerncurriculums für das Unterrichtsfach Sachunterricht in den Schuljahrgängen 1 - 4 waren die nachstehend genannten Personen beteiligt: ... 3.2 Erwartete Kompetenzen in der Perspektive Natur 20 3.3 ... Pflanzen und Tiere sowie Unbelebte Natur.,web1,"[244, 248]"
8431f73e-6fc2-48ef-931f-07324e96d4a4,"Ausgewähltes Material zu: Sachunterricht, Mensch (Natur), Pflanzen und Tiere (Natur), Unbelebte Natur (Natur), Primarbereich . Entsorgungsvorschriften beachten!",web1,"[71, 75]"
f277293c-8e91-4f48-b6c8-aafb950c44df,"Der Themenkomplex ist schon etwas heikler und bedarf mehr Fingerspitzengefühl, um … vor-und nachdenken, partizipieren Unbelebte Natur und Technik in der 1. Ausgewähltes Material zu: Sachunterricht, Mensch (Natur), Pflanzen und Tiere (Natur), Unbelebte Natur (Natur), Primarbereich . Fächerverbindendes Arbeiten . ... Mensch, Pflanzen und Tiere sowie Unbelebte Natur.",web1,"[227, 231]"
19afa774-92f2-4a79-b898-eed5374861f9,"Der Themenkomplex ist schon etwas heikler und bedarf mehr Fingerspitzengefühl, um … vor-und nachdenken, partizipieren Unbelebte Natur und Technik in der 1. Ausgewähltes Material zu: Sachunterricht, Mensch (Natur), Pflanzen und Tiere (Natur), Unbelebte Natur (Natur), Primarbereich . Fächerverbindendes Arbeiten . ... Mensch, Pflanzen und Tiere sowie Unbelebte Natur.",web1,"[227, 231]"
6dad318b-81f1-454d-9731-def2571c9ab3,"Natur und Mensch S Lernfeld 5/6: Unbelebte Natur/Technik Chemie S* Lernfeld 5/6: Unbelebte Natur/Technik Physik . Klassenstufen 1 und 2 − Themenkomplex 1: Mensch, Tier, Pflanze − Themenkomplex 2:",web1,"[163, 167]"
ff085309-761f-497e-b590-506f0ec5388f,"Man unterscheidet die unbelebte Natur (z.B. Klassenstufen 1 und 2 − Themenkomplex 1: Mensch, Tier, Pflanze − Themenkomplex 2:",web1,"[93, 97]"
a12a6243-dc9d-4766-aac5-f6e7929bfaba,Bei einer internen Spendensammlung der swa Mitarbeiter kam für die Tiere einiges zusammen.,web1,"[67, 71]"
73a75bc4-a696-4b1b-8cc3-cb26345a7fea,"Die Befreiung der Tiere, 2.",web1,"[18, 22]"
39651145-4357-4faf-af50-9245df259bda,"Relevant sind nur Eigenschaften wie Schmerzempfinden und Selbstbewusstsein (welche bei manchen biologischen Menschen fehlen würden und andererseits bei manchen nichtmenschlichen Tieren vorhanden wären). [PE3 5], Argumente, dass außer empfindungsfähigen Wesen noch Anderes, wie Pflanzen, Arten, Ökosysteme oder die gesamte Biosphäre, einen Wert für sich haben könnte (Biozentrismus), vermögen Singer nicht zu überzeugen.",web1,"[178, 182]"
e8e8ac02-ffa9-4785-bfc0-22df6bdf8566,"Die Befreiung der Tiere, https://de.wikipedia.org/w/index.php?title=Praktische_Ethik&oldid=201811872, „Creative Commons Attribution/Share Alike“.",web1,"[18, 22]"
15a8f396-5086-4ed9-b964-073131b1404f,"Die Befreiung der Tiere, stärker an ein akademisches Publikum.",web1,"[18, 22]"
426e19ea-6645-44e6-8839-5d63fa6e352c,"Außerdem führt er die Angriffe auf seine Person und Thesen darauf zurück, dass bestimmte normative Vorgaben für seine Kritiker nicht in Frage zu stellen seien, etwa solche, welche sich aus religiösen Überzeugungen speisen, beispielsweise, wenn Menschen, nicht aber Tieren eine Seele zugesprochen wird.",web1,"[265, 269]"
9ae2fa13-2293-4cee-ad6e-1205b4e0aa42,"Der Wert von etwas Natürlichem liegt dann allein darin, dass es Mittel für menschliche Zwecke sein kann, sei es für seinen Lebensunterhalt oder für z. Viele Tierversuche stünden, so Singers Resultate, in keinem rational zu rechtfertigenden Verhältnis zum in Kauf genommenen Leid der Tiere.",web1,"[157, 161]"
c1dac242-8432-4708-848b-5f8b62f48e14,"Er begründet dies mit der hohen Komplexität dieser Fragestellung und verweist darauf, dass schon allein der Schmerz der Tiere in der modernen Gesellschaft eine umfassende Änderung des Verhaltens gegenüber Tieren verlangt.",web1,"[120, 124]"
a91624e7-b699-4d16-8055-5822e71116f3,"Er begründet dies mit der hohen Komplexität dieser Fragestellung und verweist darauf, dass schon allein der Schmerz der Tiere in der modernen Gesellschaft eine umfassende Änderung des Verhaltens gegenüber Tieren verlangt.",web1,"[120, 124]"
acbcdbd3-4897-4db3-b24d-26945bbbb45e,"Je älter die Tiere werden, desto rosafarbener werden sie.",web1,"[13, 17]"
2865110b-8fd0-4fb2-b765-5cd2b1862ad6,"Der Grund dafür dürfte sein, dass die Haut der älteren Tiere dünner wird und deswegen das Blut in den Adern durchschimmert.",web1,"[55, 59]"
54b2d51f-038e-4ad2-bc2b-3b64142630fb,"Des Weiteren fehlt den Tieren ein ganz bestimmtes Melanin, welches im Laufe der Jahre immer stärker abnimmt.",web1,"[23, 27]"
3ea784d3-c7fb-449d-ae68-408118663f1a,"Außerdem weisen männliche Tiere eine stärkere Rosafärbung auf, was wohl darauf beruht, dass diese wegen der Kämpfe in der Paarungszeit mehr Narben davongetragen haben, durch die das Blut in den Adern ebenfalls besser durchschimmert.",web1,"[26, 30]"
a0996f6a-b897-4655-96e4-13823b6bc586,Auf jeden Fall ist der Flussdelfin für die Amazonasindianer als Bote der Wassergöttin ein heiliges Tier.,web1,"[99, 103]"
d423e51a-787e-43b8-a61d-8eee37b129f4,Am besten können Sie diese wunderbaren Tiere bei einem Aufenthalt in der Trapiche Eco Amazon Lodge erleben.,web1,"[39, 43]"
e4957f7b-5d84-4bf0-91dc-4bbf0d8750b8,"Durch das besondere Verhältnis zweier Einheimischer zu diesen Tieren ist ein direkter Kontakt mit den Delfinen möglich, der normalerweise vor allem zu Therapie-Zwecken für behinderte Kinder genutzt wird.",web1,"[62, 66]"
9bbecee4-6940-4b07-8875-9542de1a61d2,"Bei diesem Besuch können Sie mit den Delfinen schwimmen, wobei dies immer von der Bereitschaft der Tiere abhängig gemacht wird.",web1,"[99, 103]"
d20882da-7ec2-4d24-af6e-c9196467a657,"auf Stein-Stahlstangen vom 3 D Tier, das Innen Gewinde sich verziehen kann und dann eine Unwucht hat .",web1,"[31, 35]"
1bdd8610-fa42-47d1-8eb7-7eeb8b13a033,"Der Brandschutz umfasst alle Maßnahmen, die eine Entstehung und Ausbreitung von Feuer und Rauch vorbeugen oder im Brandfall die Rettung von Menschen und Tieren bzw. wirksame Löscharbeiten ermöglichen.",web1,"[153, 157]"
eb134a08-1827-479e-961f-c9c276cd5718,Tiere und Umwelt werden es Euch vor allem danken.,web1,"[0, 4]"
