,text,label,span
140849fe-bb4d-47a5-b073-ce19ca225ab0,"Nur dann kann sie Viren abwehren’, so Dr. Bustami.",web2,"[18, 23]"
f0b41330-a974-4a0b-a45d-283bf1799b4a,Unter Windows 7 haben sie eine Schutzfunktion die verhindern soll das sich Viren auf den Rechner fangen wenn sie ein Programm installieren wollen.,web2,"[75, 80]"
730c436f-35b8-4e20-a94d-a6c110e84a9a,"Vorausgesetzt, dass die Theorie stimmen würde, es tauchten jedes Jahr andere Viren auf, um eine Grippe zu „verursachen“, kann kein Mensch der Welt voraussagen, welche Viren in dieser Saison fällig sind.",web2,"[77, 82]"
d0340e34-af81-406c-8c1d-c9788e6395de,"Das gilt auch für die äußerst mutationsfreudigen Grippeviren; die Chance, nach einer Grippeschutzimpfung, die auf den häufigsten Viren der Vorsaison basiert, erneut auf genau die Viren zu treffen, gegen die geimpft wurde, ist recht gering.",web2,"[129, 134]"
d4a44e03-b27f-48bd-8b72-ae54fc3acfbd,Bislang sind zwei Varianten des Virus bekannt.,web2,"[32, 37]"
a19d7407-36d3-407b-9d95-9e92998721ef,"Gerade in einer Zeit, in der Viren, Trojaner und anderes „Getier“ sich wie Heuschrecken über die Computer hermachen, ist dies mehr als gedankenlos.",web2,"[29, 34]"
ad5d7458-df95-4f2c-87c9-d14027a52763,Die Ursache hierfür sind Viren wie der Norovirus oder Bakterien wie der EHEC-Erreger.,web2,"[25, 30]"
1d0673ca-2a4b-4d7b-8161-761880bb5879,Wir haben die Festplatte noch zwei mal auf Viren etc. suchen lassen und das dauert bei vollen 350 GB.,web2,"[43, 48]"
81720c6d-6db0-45c3-97e3-294188e4fc1c,"Das kann entweder über eine zeitweise Blockade des Immunsystems erfolgen oder aber über eine solche Veränderung des Virus, dass der Körper es nicht mehr als Virus erkennt, das Immunsystem also ausgetrickst wird.",web2,"[116, 121]"
86647817-42df-4280-b509-c57228bd1afa,"Mir wurde mal gesagt, die können sich eh keinen Virus einfangen, weil die Viren alle für PCs geschrieben sind.",web2,"[48, 53]"
4a0efc49-e51b-41c5-8ac0-a73bd4ea5d38,"Im Allgemeinem weiß ich bzw. hoffe ich, das es keinerlei Bedrohungen durch z.B. Viren für das iOS existieren.",web2,"[80, 85]"
e828a0e4-d239-4cb7-8718-ea17e33dced6,Dahingegen ist die Erforschung gefährlicher Viren aus naheliegenden Gründen nur mit einer extrem peniblen Hygieneordnung vertretbar.,web2,"[44, 49]"
6eaf2921-d9db-4b81-948c-5f6d37e6697f,"AIDS resp. das HI Virus dürfte, oder sollte zumindest, bei jedem eine Reaktion wie “davor muss ich mich schützen!” hervorrufen.",web2,"[18, 23]"
94b64ff1-e324-444a-a4dc-6eb1c904d754,"Eine Impfung ist empfehlenswert, da der Virus zu schwerwiegenden Entzündungen in Hirn und Nervensystem führen kann.",web2,"[40, 45]"
a5f705ce-f55c-4acf-bb64-b870fd76f84b,"Android = das Windoof unter den mobilen OS, Viren verseuchtes scheiss OS!!!",web2,"[44, 49]"
1f038608-72d7-4c85-8580-e24bbf649d07,Beth geht es zunehmend schlechter und verstirbt wenig später aufgrund des geheimnisvollen Virus.,web2,"[90, 95]"
b55c4d18-f18d-4b65-a931-2493d82990bc,"Was sich bereits da schon angebahnt hat, wird beim Frühstück leider Realität, irgendein gemeiner Virus hat meine Stimme angegriffen und breitete sich rasend schnell im Körper aus.",web2,"[97, 102]"
aea59f29-7d9f-4ac6-8152-247048f5c842,"Da ist der gerade vor ein paar Tagen identifizierte Virus, der sich nahezu wie eine Al Quaida-Zelle über den Krautsalat in unsere Küchen schleicht, mehr als willkommen.",web2,"[52, 57]"
42558b41-8a2c-4801-b15c-f360d6e711a8,"Cookies richten auf Ihrem Endgerät keinen Schaden an, enthalten keine Viren, Trojaner oder sonstige Schadsoftware.",web2,"[70, 75]"
a1d2184f-4677-48d0-ac86-7ec1960af269,Bislang gibt es gegen dieses Virus noch keine Schutzimpfung.,web2,"[29, 34]"
f69aa10e-5ab0-45b8-aac6-f8b2ea9bfdb5,"ja, ich wollte sicher sein ob es kein virus ist, denn ich überprüfe die seiten immer mit so nem gerät.",web2,"[38, 43]"
dbcc6dda-2ab5-49e9-a670-8025a1a06bf7,"Diese Erkenntnis kann möglicherweise auch dazu beitragen, die Effizienz von Masernviren als onkolytische Viren in der Krebstherapie besser abschätzen zu können.",web2,"[105, 110]"
7d4b23c7-cb69-4264-afef-59322a053c50,"Hierdurch steigt nur die Gefahr, dass die Zecke ihre Giftstoffe und somit auch die Viren in Ihren oder den Körper Ihres Hundes abgibt.",web2,"[83, 88]"
90a2aefe-b1f9-4758-a8fc-c8c8eeac474c,"Schuld ist ein Magen Darm Virus der durch die Gegend geht, echt.",web2,"[26, 31]"
1b67994d-b687-49ae-bbba-af513a619954,"Harald Stay, TARGOBANK: Unbedingt nach Beseitigung der Viren und Trojaner alle im Internet verwendeten Passwörter ändern.",web2,"[55, 60]"
22fe3bec-716b-4d86-a329-6b476bee76ef,Drug Administration (FDA) Public Health Toxic Agro Terror Tuberculosis (TB) Agriculture Listeria Symptoms Mutation Resistant Antiviral Wave Pandemic Infection Water/air borne Sick Swine Pork Strain Quarantine H1N1 Vaccine Tamiflu Norvo Virus Epidemic World Health Organization (WHO) (and components) Viral Hemorrhagic Fever E. Coli Infrastructure security Airport CIKR (Critical Infrastructure & Key Resources),web2,"[236, 241]"
e37f9dbe-9b38-4d28-80ca-eac9d25195d6,"Mit der Idee, dass es den sich ständig verändernden Viren viel schwerer fällt, gleichzeitig Resistenzen gegen drei oder noch mehr verschiedene Medikamente zu entwickeln.",web2,"[52, 57]"
144c6f2c-7bef-4557-b5c2-67c421c01dcc,"Das Virus kann vorgeburtlich eventuell im kindlichen Blut oder im Fruchtwasser nachgewiesen werden, dies gelingt jedoch nicht immer.",web2,"[4, 9]"
1ec507c9-b5f9-42f8-994b-bb055863c32a,"Nach Quellcodeanalyse haben wir herausgefunden, dass der Virus mit der Endung .vbs ungefährlich ist.",web2,"[57, 62]"
2f3d5607-a49f-4c90-9db8-cc63882460d3,"Das habe ich sogenannten “Experten” zu verdanken, die Viren verharmlosen.",web2,"[54, 59]"
64b9b5d9-843b-46b2-9d45-cb8f27236708,"""Diese T-Zellen sollten jedoch nicht nur im Blut zirkulieren, sondern auch gerade an den Eintrittsorten für Viren patrouillieren"", erklärt Prof. Überla.",web2,"[108, 113]"
787561c6-8252-4491-9801-8a0a3da33b92,"Vor allem, wenn man noch Geld für Anti Virus Software ausgibt.",web2,"[39, 44]"
ac325782-0333-4248-9b4a-f01f777d9ddb,Horstson » Blog Archiv » Bowie Virus @ Arena Homme+,web2,"[31, 36]"
fe1569cb-3f7e-47c8-9d37-d281b64aa06e,"Die Wissenschaftler konnten anschließend bei den Tieren deutlich weniger Viren in der Lunge nachweisen, und es starben auch weniger als von den Vergleichstieren, die nicht mit DRACO behandelt worden waren.",web2,"[73, 78]"
6b7222c8-8de1-4bc6-a4fe-173a58682a7b,Der Virus des Musiklehrers hat dann doch noch für Ansteckung gesorgt.,web2,"[4, 9]"
3620ee38-73a1-496f-be17-1cd9fac5b747,"Die in der Lösung erhältlichen Features Anti-Virus, Firewall und Anti-Spyware sollen Schutz vor mobilen Viren, Spionagetools, Würmern und Trojanern bieten.",web2,"[45, 50]"
8285b783-33f0-464a-9dc2-50aa191581de,"Sie haben die Stabilität des Virus in Dosen, PET- und Glasflaschen verfolgt.",web2,"[29, 34]"
04352a45-f4a0-44b0-bc16-2c838ada394f,Was für eine Trollwiese…als nächstes wird hier noch behauptet ein Appleprogramm stürzt nicht ab oder es gibt keine Viren für das OS oder mein Highlight das jeder einen Mac in ein bestehendes Heimnetzwerk einbinden kann (also jeder ohne nen Hauch von PC Kenntnissen) und…ach ja…Full Media tauglich so mit 1080p für den Entusiasten!!!,web2,"[115, 120]"
3f123605-9997-4550-aacf-a6e471400cca,"Es erinnerte sie an die Zeit vor den Virus, ihre Mama war nach dem Tot des Vaters sehr gläubig geworden und hatte oft gebetet.",web2,"[37, 42]"
2ce3f389-1488-45f7-9e68-667ca5ecbe58,"Dass sich Patienten erst einverstanden erklären müssen, bevor Blutproben auf den Virus getestet werden, ist eine KANN-Bestimmung.",web2,"[81, 86]"
91ba800e-e3d0-4c54-b1b6-6702a99bbc1c,Der Monster Virus,web2,"[12, 17]"
40477c90-3a10-490f-9bd0-9aa5729fc6fc,"Die Gefahr, dass die Mutter das Kind stillt und es mit dem HI Virus infiziert war zu hoch.",web2,"[62, 67]"
ee7cab26-c9da-4621-99f4-70b2fe9a160c,"Neben Infektionen durch Viren, Pilze oder Bakterien sind häufig Erkrankungen der körpereigenen Abwehr der Grund.",web2,"[24, 29]"
b69308f3-1971-46e1-8b58-67d0fa3cc103,"Die Forscher gehen davon aus, dass solche neuartigen Virustatika kaum zu einer Resistenzentwicklung der Viren führen und sich auch gegen bisher unbekannte Influenzasubtypen als wirksam erweisen.",web2,"[53, 58]"
0e0caa52-3584-47d0-b8be-6694ca38804c,"Am HPI erforschen etwa 60 Wissenschaftlerinnen und Wissenschaftler ein breites Spektrum global bedeutsamer Viren, wie HIV, Hepatitis B und C Viren, Herpesviren, Influenzaviren sowie verschiedene Tumorviren und Leukämie-assoziierte Viren.Das Institut ist Mitglied der Leibniz-Gemeinschaft.",web2,"[107, 112]"
480feb62-7184-44ea-b701-d33ed5d472f5,Nun viel Spaß beim Viren Verteilen oder Bein Brechen.,web2,"[19, 24]"
3d91046e-c8b5-42fc-862f-2f353cac90cd,"Zudem sind diese T-Zellen in der Lage, einen wichtigen Verteidigungsmechanismus der HI-Viren zu umgehen: Ihnen entgehen auch mutierte Viren nicht, die gewöhnliche Killerzellen nicht mehr erkennen.",web2,"[87, 92]"
6ab2caed-07c0-468d-a845-26424de568d9,"Dabei werden Kunden beim Versuch die Homepage ihrer Bank aufzurufen durch einen Virus unbemerkt auf eine gefälschte Seite umgeleitet, die der Original-Homepage der Bank täuschend ähnlich sieht.",web2,"[80, 85]"
8652e3cd-a252-4b1d-943d-a78b28dd1018,"Viren haben wir zwar auch nicht unter Kontrolle, aber für viele davon haben wir Impfungen entwickelt.",web2,"[0, 5]"
3670a362-791b-4e5b-a7df-c6c18adad52f,"Unter der Leitung von Professor Thomas Pietschmann hat er gemeinsam mit Sandra Ciesek und Kollegen der Medizinischen Hochschule Hannover untersucht, wie lange das Virus ohne einen Wirt in Flüssigkeiten überlebt – um Patienten, Pflegepersonal und Ärzte sicher vor Infektionen schützen zu können.",web2,"[163, 168]"
a819d21b-854d-4545-983b-7323a252904a,"Wie in den menschlichen Nervenzellen sind die Partikel des Virus selbst nicht zu sehen, lediglich die DNA kann man per PCR-Analyse – einer Polymerase-Kettenreaktion – nachweisen«, erläutert die Expertin.",web2,"[59, 64]"
77dd6526-1d21-4d39-b032-b59a870c01d9,"Tags: AntiVir, Antivirus, Avast, AVG, bitdefender, computer, computing, Defender, ESET, Firewall, Gdata, Ikarus, Internet, Linux, Malware, Microsoft, NOD, Norton, Ping, Security, shell, Terminal, Trojaner, tutorial, Ubuntu, Virus, Vista, Windows",web2,"[224, 229]"
c499c46c-e458-4316-947c-84834427094d,"Was ich damit sagen will, ich denke zur Bekämpfung einer Akuten Sache, durch Bakterien/Viren/ Pilze könnte mms helfen, denn der Körper produziert selber ja auch schädliche Gifte, wenn er aus dem Ruder läuft und schädigt sich selbst.",web2,"[87, 92]"
eb474be7-8637-449c-b599-93ca2ee13afd,"Schließlich sagt das BKA, dass dieser Virus nicht von Ihnen eingesetzt wurde.",web2,"[38, 43]"
ef8b7ce7-69e5-4f64-a586-168d5a70f26f,Eiweiß blockiert Möglichkeiten des Virus,web2,"[35, 40]"
c22c7c15-c759-4021-a350-5e60751b3016,"Organismus (z. B. Bakterium, Virus, Pilz, Tier), der einen anderen Organismus befällt und 'auf dessen Kosten' lebt.",web2,"[29, 34]"
794ebca7-c562-435c-9570-39317cde6d40,"Sie hatte nicht die nötige Kraft, um den Virus zu bekämpfen.",web2,"[41, 46]"
427221d0-701c-434d-aaf3-262fa85157aa,"Unter dem Vorwand „etwas ganz Besonderes zu haben, was Dich in Deinem Leben weiterbringt“ und/oder „für ein lebenslanges Passiv-Einkommen sorgt“ versuchen sie, die arme User-Seele mit dem Virus der Habgier zu infizieren, um sie dann mit ihren Greifern hinab zu ziehen in die Untiefen von mentaler Bevormundung und finanzieller Abhängigkeit – nicht aber, bevor sie den Betreffenden nicht dreimal umgedreht haben, um auch ans Kleingeld in der letzten Tasche zu kommen.",web2,"[188, 193]"
ff7c1bc0-fc8f-4a59-900a-a6e7af225280,Cookies richten auf Ihrem Rechner keinen Schaden an und enthalten keine Viren.,web2,"[72, 77]"
83c6abb5-4df2-480e-b06f-31d38a43bc18,"Zu groß ist ihrer Meinung nach die Gefahr einer Austrocknung der Nasenschleimhaut und dadurch der Verlust der Schutzfunktion gegenüber Erregern wie Viren, Bakterien oder Pilzsporen.",web2,"[148, 153]"
7e286632-ec37-436d-a289-32782bf0ec92,EHEC – ein Virus versetzt Deutschland und den Einzelhandel in Aufruhr,web2,"[11, 16]"
fe4bef9b-455d-4780-ba61-aed5be3c7031,"Magen Darm Virus, schadet das dem ungeborenen?",web2,"[11, 16]"
bbd5b91e-e420-483f-bde7-22673aed929b,Die wollten alle Umbringen mit den vielen Viren……,web2,"[42, 47]"
e9f29c29-1ad0-4fbf-930c-b17597529606,"Phagen sind eine Art Viren, die ausschließlich Bakterien infizieren.",web2,"[21, 26]"
6057e8c8-86e2-41c0-b8a2-de75dbdfefb5,2015″Radio Havanna – Kaputt Rolle: Action-Angela / Regie: Philipp Virus / Virus Film,web2,"[66, 71]"
b6e6e4e1-f038-4301-8b98-1094c7ae8f1b,"[...] Leonardos Puppe 123 Mit gleicher Klinge (-) 122 The Chair 121 Das Lana-Manöver (-) 120 Der Motorradfahrer (-) 119 Rache (-) 118 Wer zuletzt hext, hext am besten (-) 117 Die Prophezeiung 116 Blutnacht – Ein Rachengel wird geboren (-) 115 Blutiger Mond (-) 114 Mit freundlichen Grüßen (-) 113 Schwingen aus Stein 112 Spiel der Macht (-) 111 Rachegeflüster (-) 110 Ich räche mich (-) 109 Camellia 108 Vergeltung der Prinzessin (-) 107 Die Finsternis (-) 106 Dämon 105 Iyllas Krieg (-) 104 Manager Viren und andere Schädlinge (-) 103 Ultio (-) 102 Der Mann des Friedens 101 Sendai (-) 100 Bis in alle Ewigkeit 99 Der Wille zu leben (-) 98 Der dunkle Fleck 97 Pakt der Rache (-) 96 Ich bin der Schmerz 95 Eine Frage des Prinzips 94 Die Rache der Götter 93 Der schwarze Paladin (-) 92 Wer anderen eine Grube gräbt… [...]",web2,"[500, 505]"
71703c91-d5b9-490d-90fb-6aac7d2ae474,"Die Infektion mit dem Delta Virus ist nur möglich, wenn gleichzeitig eine Hepatitis B vorliegt.",web2,"[28, 33]"
7af8b62c-3954-4d65-b59a-f8edfba2e973,"Kurzbeschreibung: TOP-Qualität | Made in Germany, oro A 30 ist eine hochwirksame, aldehydfreie Gebrauchslösung für die gleichzeitige Desinfektion und Reinigung rotierender Instrumente (Bohrer und Fräser aus Stahl und Edelstahl, Diamantinstrumente, etc.) ✔ Wirkt gegen Bakterien (inkl. MRSA und Tuberkulose-Bakterien), Pilze und alle Viren (viruzid gegen behüllte und unbehüllte Viren, z. B. Polio-, Noro-, Polyoma-SV40, Adeno-, Vaccinia-, Hepatitis-B-, Hepatitis-C-Viren, HIV) ✔ VAH-/DGHM-gelistet.",web2,"[333, 338]"
6b5b7305-e864-439c-8261-49274cd37af6,Viren gehören da ebenso dazu.,web2,"[0, 5]"
2987cdeb-f604-4ded-b71d-648912bd90e1,"Dieser Umstand sorgt natürlich dafür, dass es konkrete Verbindungen zwischen der Software und der Hardware gibt, die gegebenenfalls Lücken für Angriffe lassen, oder eben die Einschleusung von Malware, einer beliebten Verbreitungsform für Viren und Trojaner, die durch das ausnutzen eben beschriebener Schwächen sich auf dem Trägersystem einnistet und quasi „im Vorbeifahren“ schlecht geschützte Systeme infiziert.",web2,"[238, 243]"
0fd07937-0585-4337-b164-2321c3e7dffa,"Neben Angriffen von Viren, Trojanern, Spyware, Spam etc. blockiere die Lösung außerdem E-Threats auf den Sozialen Netzwerken facebook und twitter.",web2,"[20, 25]"
43746b7c-2c6e-4075-9d0f-b844ccb8ecc3,"Da ich gleich die volle Dröhnung gegen eben diese böswilligen Bakterien/Viren unternommen habe, mache ich seit Dienstag alle Stadien einer Erkältung immer wieder im Wechsel durch.",web2,"[72, 77]"
07df6274-42a3-423b-aab2-7ad578e2ec88,"„In den Zellen hat sich das Virus vermehrt und die neuen Viren haben wir wieder und wieder in die veränderten Leberzellen eingeschleust“, erklärt Julia Bitzegeio.",web2,"[28, 33]"
b7de33ff-d028-4796-8330-4ab30824d80f,"Etwa 170 Millionen Menschen sind chronisch mit dem Virus infiziert, das heißt, sie tragen es dauerhaft in ihren Leberzellen.",web2,"[51, 56]"
b3e4e256-26e3-44dc-9b02-0c17f7dd12e7,Und schon wieder ein neues Virus,web2,"[27, 32]"
be013b29-5448-436d-962d-90dd90c35879,"Konnte man wirklich glauben wie einst Peter Gauweiler, mit ein wenig Ordnungspolitik sei ein tödliches Virus zu vertreiben?",web2,"[103, 108]"
1ec1b209-6d17-4604-9875-660c529bc286,"UV-Licht zerstört nämlich besonders effektiv Bakterien, Viren und bestimmte Chemikalien wie Pestizide, die in die Trinkwasser-Vorräte gelangen können.",web2,"[56, 61]"
64033a74-2e8b-43e8-ad54-06894211eb4c,"BRIO lehnt jede Haftung ab und ist nicht verantwortlich für Schäden oder Viren aufgrund des Zugangs zu, der Verwendung von oder des Surfens auf der Webseite oder des Herunterladens von Material, wie Daten, Text, Bilder, Film oder Ton von der Webseite, die sich auf Ihre Computerausrüstung oder anderes Eigentum auswirken.",web2,"[73, 78]"
8a5d0dd9-33c7-4540-b02a-d551c0633bc6,"Als Testvirus für die Wirksamkeitsnachweise von ausgerüsteten Textilien und Oberflächen wurde das ungefährliche Virus MS2 gewählt, ein apathogener Bakteriophage.",web2,"[112, 117]"
41400b7c-c587-4d2f-a489-5e7f3d61838f,Re: Aktuelles File - Ligastart usw. raven schrieb:Lieber Joe mach deinen Rechner platt oder kaufe einen neuen und mach die Wohnung sauber dann sind alle Viren bakterien und Trojaner weg.Du ziehst die ja an wie Scheisse die Fliegen.,web2,"[153, 158]"
f91658ae-16c6-4ceb-b051-84de22c1bb3e,"Falls das kleine Spinnentierchen uns doch gebissen hat und dann noch den bekannten Borreliose Virus oder FSME (Früh-Sommer-Meningo-Encephalitis) in sich trägt, ist guter Rat teuer, wer sich nicht geimpft hat.",web2,"[94, 99]"
a52b4c60-60ae-4580-997c-4bbe2230c24a,"Safer Internet Day in Würzburg: Themenschwerpunkte „Viren, Würmer, Hacker und Co.“ und „Vorsicht Abo-Falle“",web2,"[52, 57]"
b6397048-dad6-4930-abfa-63fa2a144afb,Dann kam der Virus und alles änderte sich irgendwie.,web2,"[13, 18]"
24c66872-74b8-4e8e-a207-4dc6358b17cb,"Das Virus verbreitet sich nicht von Mensch zu Mensch, lediglich in seltenen Einzelfällen von Vögeln zu Menschen.",web2,"[4, 9]"
3aa91741-6837-48ab-adbc-d78aa36530fc,An unseren Anti-Viren Lösungen beissen sich die Würmer und Viren die Zähne aus …weiterlesen,web2,"[16, 21]"
9dad1a39-6ce2-481b-b667-6d49656923b4,"Ich hasse Viren, die daran interessiert sind, alles zu zerstören, was man gern hat und braucht -.- Zum Glück ist dir die Rettung gelungen - die Panik kann ich gut nachfühlen. AntwortenLöschen",web2,"[10, 15]"
8e7d4ba8-e71a-4546-81a2-ad329395cee2,"Die Buntstreifigkeit bei Tulpen ist ebenfalls auf einen Virus zurückzuführen, er ist gewollt als Zuchtmittel eingesetzt.",web2,"[56, 61]"
bc18d37e-845b-437d-a8da-17b9139d8be4,Zahlreiche Viren stehen heute im Dienst der Wissenschaft.,web2,"[11, 16]"
dc906eb6-e4e3-4c01-85b9-aef6febef1b9,"In dem Fachartikel beschreiben sie, dass Mäuse auch noch Monate nach einer Infektion mit CMV schwächere Abwehrkräfte gegen andere Viren wie zum Beispiel Grippe-Erreger zeigen.",web2,"[130, 135]"
9af36d50-0ab2-4e1c-a4cc-a796cd0a8084,"Der weltweite Anteil an Viren, die per E-Mail verschickt wurden, belief sich auf eine von 316,5 Mails (0,31 Prozent) und stieg damit gegenüber Mai 2012 um 0,04 Prozentpunkte.",web2,"[24, 29]"
ba72973a-e536-47c3-a9fc-0d10173efa3a,"Allerdings gab es gerade einen Virus, der diese Abfrage manipulierte:",web2,"[31, 36]"
74420c1c-548b-490e-b747-fc66af1b9848,"Wir sind seid dem Virus wie eine Art zweite Familie geworden und halten fest zusammen.""",web2,"[18, 23]"
094a5041-ec06-4101-a013-bf4e5cf766e0,"Lehrreiches über das Virus, physische Symptome und Verhaltensmuster Nutzer können sehen was passiert wenn man von einem Zombie gebissen wird Es kann beobachtet werden, wie die Symptome ausbrechen und das Virus den Körper einnimmt und den Nutzer in einen fleischfressenden Zombie verwandelt Fotos können via Facebook, Twitter und Email geteilt werden",web2,"[21, 26]"
66d771a8-ceb2-467c-b5a0-489d027a3da0,Seit 2009 widmet er sich bei Kaspersky Lab als Virus Analyst der Virenanalyse und Entwicklung von Schutztechnologien.,web2,"[47, 52]"
20d8f20e-7384-4459-ab46-bbc7329aee16,"Das ging damals noch, weil etliche Viren nur durch optische Effekte von sich reden machten, statt alles gleich in Klump und Asche zu hauen oder einfach nur Spams zu verschicken und Passwörter zu stehlen.",web2,"[35, 40]"
64fe419b-0a6f-4323-bc8a-53f78cf00598,"Wenn die gute Frau dann allerdings aus dem Gefrierfach entsteigt und anfängt, freizügig ihren Virus weiter zu verschenken, nimmt der Film dann endlich Fahrt auf.",web2,"[94, 99]"
458d62ca-d73c-4257-aee7-68f137af6eef,"Und du bist dabei, diesen Virus fleissig weiterzuverbreiten”.",web2,"[26, 31]"
dfa6f396-1a58-4a98-a498-2213ae67e85f,"Dies deckt sich auch mit der Zahl der Siemens bekannten Fälle, in denen zwar der Virus entdeckt wurde, aber nicht aktiv geworden war und entfernt werden konnte, ohne dass bis heute zu Schadensfällen kam.",web2,"[81, 86]"
eee1238e-8048-4828-ba97-8a4ab699ca4e,Die Absender dieses Virus bzw.,web2,"[20, 25]"
d94dbf97-7f91-40d2-953c-abef3c3af3f1,"Humane Papillomaviren (HPV) sind Viren, mit welchen sich sowohl Frauen als auch Männer anstecken können.",web2,"[33, 38]"
4fa884af-969b-42c4-94c6-8f353f9e363c,Und irgendwann stand fest: „Ich war infiziert vom Virus des Rock’n’Roll!“,web2,"[50, 55]"
05dc2fa1-2b8c-4c0e-803b-e078045806a0,"Als der Virus in Neuseeland ausbrach, nahm ihr Großvater sie sofort aus der Schule.",web2,"[8, 13]"
0e056c33-ed61-4b1d-919f-f99642b2b6b2,"Google Mail-Aktivitäten prüfen (fremde IPs ausschließen, z. B. via wieistmeineip.de, bei Fremdzugriffen und übermäßiger Aktivität Passwort ändern & PC auf Viren/Trojaner prüfen)",web2,"[155, 160]"
d9c5d2ca-b472-4089-9297-f0a3cb016891,"Er enthält unschädliche Viren, welche die Erbinformation für bestimmte Bestandteile des schädlichen Virus enthalten.",web2,"[100, 105]"
d7b3d1ac-01a2-4738-b2b8-71ea10383b43,Im Film geht es zwar um nichts Außerirdisches sondern um irgendeinen gefährlichen und hochansteckenden Virus – aber das macht für einen Verschwörungstheoretiker ja keinen Unterschied.,web2,"[103, 108]"
822f21ea-7f90-4273-8be3-29ac3871d0ba,Schnell lassen sich auch sensible Daten vom Rechner auf einen USB-Stick kopieren oder Schadcode in Form eines Virus oder Trojaners vom Stick auf den PC.,web2,"[110, 115]"
67733610-01e1-4d27-9477-c830b6afc7b1,Broad antiretroviral activity and resistance profile of the novel human immunodeficiency virus integrase inhibitor elvitegravir (JTK-303/GS-9137).,web2,"[89, 94]"
57ef7a2b-5068-43b6-b6bc-2b9c6e396f19,"in den vergangenen 12 Jahren HIV Prävention haben wir einen immensen Fundus an Fakten und Informationen rund um das HI Virus, über die Infektionswege und den Schutz vor einer HIV Infektion zusammen getragen.",web2,"[119, 124]"
fe9e4073-e1a7-44c8-a21c-908dcac10a0d,"Nur 2 Prozent der pornografischen Seiten infiziert seine Besucher mit Viren, bei Blogs sind es inzwischen 20 Prozent für die Ausbreitung von Viren verantwortlich.",web2,"[70, 75]"
fe44f762-364c-4e20-9d26-d84baa5c14f8,"Infektionen mit dem Hepatitis E Virus (HEV) verlaufen in Deutschland meist unauffällig, unbemerkt von den Betroffenen.",web2,"[32, 37]"
49197200-2c99-426d-a0cc-d46db301fdc1,"Chronische, durch Viren ausgelöste Hepatitiserkrankungen sind ein globales Gesundheitsproblem.",web2,"[18, 23]"
8d0afb94-0686-44f7-86df-88349febf88e,"Ich habe ja vage den Verdacht, dass dich das noch mehr geschlaucht hat als mich und du daher den Viren eine Angriffsfläche geboten hast..",web2,"[97, 102]"
542331b6-06d3-4913-8d1b-9055406e0db9,"Es geht um ein außer Kontrolle geratenes Virus des skrupellosen Biowaffenproduzenten Umbrella, das Menschen in gefährliche Monster verwandelt.",web2,"[41, 46]"
b73a4c55-9bd9-4f1d-8792-b79666d275c0,"Vor vier Tagen, am 101.Geburtstag von L. Ron Hubbard, hat AMF das memetische Virus (siehe Reverse Tranksriptase) in das Kollektiv von Scientology eingespeist.",web2,"[77, 82]"
2cd9f91b-92a8-42ce-aa1d-e9816d74fbbf,"CD317 ist vor allem gegen solche Viren wirksam, die eine Hülle besitzen, u.a. gegen das Grippevirus (Influenza), HIV und Lassa-Virus.",web2,"[127, 132]"
2c50a12b-417b-4bc0-a55b-a74f1ad19d3e,"Parallel zur Ausstellung berichten international anerkannte Hamburger Forscherinnen und Forscher in einer Vortragsreihe über Epidemien, Tuberkulose, das AIDS-Virus HIV, schlafende Viren und die Vogelgrippe.",web2,"[158, 163]"
2703bd69-cc0a-484c-9485-674c44dd964c,»Außer den Grünen sind alle deutschen Parteien mit dem rechten Virus infiziert.«,web2,"[63, 68]"
1eaada9e-27a6-467f-90bd-9215649bc4c4,"Mit ihm zeigte er, dass fremde DNS-Stücke mit Hilfe von Viren fest im Erbgut von Mäusen verankert werden können.",web2,"[56, 61]"
27fcd5a4-d3b5-4c8e-bfc9-c3fdc7b8dae6,"Seit den Anfängen der Computertechnik gibt es immer neuere und intelligentere Viren, die jährlich großen wirtschaftlichen Schaden verursachen.",web2,"[78, 83]"
1d15d0d8-6109-4928-90c0-f4976944b66f,Viren können Krebs auslösen.,web2,"[0, 5]"
79c5617d-1cc5-4c86-9ebf-45eeb030caad,"Viren, die jedoch nur aus Eiweißen und viralem Erbmaterial bestehen, scheinen unempfindlich gegen den Naturstoff zu sein.",web2,"[0, 5]"
7f94a49a-f589-458e-affe-8efe3663a5cd,Ich war nach dem Virus dann aber soowas von geschwächt.,web2,"[17, 22]"
efc505d4-2a67-4d51-ab94-b9374dfed1d9,Story: Ein von Menschenhand entwickeltes Virus löscht die Erdbevölkerung aus.,web2,"[41, 46]"
a26f7b7f-b793-44b7-9849-e9c702c2f3b1,Dazu Firefox mit Adblock Plus + NoScript und die Viren haben keine Chance.,web2,"[49, 54]"
b5506950-5de9-49c9-871c-d95f8311027c,"Die Apokalypse, ausgelöst von der Umbrella Corporation, hat fast die gesamte Menschheit mit ihrem Virus infiziert und in mörderische Untote verwandelt. Alice (Milla Jovovich), die auf der Suche nach weiteren Überlebenden ist, macht sich bereit, den skrupellosen Konzern endgültig zu vernichten.",web2,"[98, 103]"
b4a7a82b-a6f0-429f-9426-e456e6758903,Da fangen wir uns ja noch ganz andere Viren und Bakterien ein.,web2,"[38, 43]"
